customer_id,order_date,order_time,item_id,item_quantity,item_price,item_discount_raw,item_discount_percentage,item_disc_bins_item_disc_null,item_disc_bins_item_disc_sub_twenty,item_disc_bins_item_disc_sub_forty,item_disc_bins_item_disc_sub_sixty,item_disc_bins_item_disc_sub_eighty,item_disc_bins_item_disc_sub_hundred
7784,2023-03-10,20:33:01,Sachi Soy Wine - 187 ML / Peach Oolong,1,16.0,0.0,0.0,1,0,0,0,0,0
7785,2023-03-10,20:09:24,Janus,1,113.0,0.0,0.0,1,0,0,0,0,0
7786,2023-03-10,19:43:03,Recanati Reserve Petite Sirah 2018,1,86.0,0.0,0.0,1,0,0,0,0,0
7787,2023-03-10,19:18:28,Hermes white,1,49.0,0.0,0.0,1,0,0,0,0,0
7787,2023-03-10,19:18:28,Glassware,1,4.9,0.0,0.0,1,0,0,0,0,0
7788,2023-03-10,19:08:17,By the Glass - Beer - R2D2 Lager,1,7.0,0.0,0.0,1,0,0,0,0,0
7788,2023-03-10,19:08:17,Glassware,1,0.7,0.0,0.0,1,0,0,0,0,0
7789,2023-03-10,18:58:19,Barnett Vineyards Sangiacomo Vineyard Chardonnay 2019,1,97.0,0.0,0.0,1,0,0,0,0,0
7790,2023-03-10,18:30:23,By the Glass - Beer - Cuvée Saison,1,10.0,0.0,0.0,1,0,0,0,0,0
7791,2023-03-10,18:24:49,FitJoy Pretzels - Grain Free Pretzel Honey Mustard,1,7.95,0.0,0.0,1,0,0,0,0,0
7792,2023-03-10,18:24:01,Mullineux Old Vines White 2021,1,68.0,0.0,0.0,1,0,0,0,0,0
7792,2023-03-10,18:24:01,Glassware,1,6.8,0.0,0.0,1,0,0,0,0,0
7793,2023-03-10,17:46:55,Stratus White 2016,1,69.0,0.0,0.0,1,0,0,0,0,0
7794,2023-03-10,17:06:05,By the Glass - Beer - R2D2 Lager,1,7.0,0.0,0.0,1,0,0,0,0,0
7794,2023-03-10,17:06:05,Baia's Wine Aladasturi 2021,1,65.0,0.0,0.0,1,0,0,0,0,0
7794,2023-03-10,17:06:05,Falwasser Crackers - Charcoal,1,9.5,0.0,0.0,1,0,0,0,0,0
7794,2023-03-10,17:06:05,Glassware,1,8.15,0.0,0.0,1,0,0,0,0,0
7795,2023-03-10,15:34:35,Kimino Sparkling Juice - Yuzu,1,5.8,0.0,0.0,1,0,0,0,0,0
7796,2023-03-10,13:44:18,Burja Bela 2020,1,60.0,0.0,0.0,1,0,0,0,0,0
7797,2023-03-09,20:21:32,Foxglove Cabernet Sauvignon 2019,1,56.0,0.0,0.0,1,0,0,0,0,0
7798,2023-03-09,20:01:15,Viticola Mentridana El Mentridano 2021,2,56.0,0.0,0.0,1,0,0,0,0,0
7799,2023-03-09,19:33:30,By the Glass - Beer - R2D2 Lager,1,7.0,0.0,0.0,1,0,0,0,0,0
7799,2023-03-09,19:33:30,By the Glass,2,12.0,0.0,0.0,1,0,0,0,0,0
7800,2023-03-09,19:05:13,Panagiotopoulos Malagousia Biodynamic 2021,1,50.0,0.0,0.0,1,0,0,0,0,0
7800,2023-03-09,19:05:13,KSG Life Saperavi Late Harvest 2019,1,80.0,0.0,0.0,1,0,0,0,0,0
7801,2023-03-09,18:40:15,By the Keg - Beer - Kombucha,1,39.9,0.0,0.0,1,0,0,0,0,0
7802,2023-03-09,18:07:39,Hidden Bench Terroir Cache 2016,1,79.0,0.0,0.0,1,0,0,0,0,0
7802,2023-03-09,18:07:39,Cabriolet 2018,1,69.0,0.0,0.0,1,0,0,0,0,0
7803,2023-03-09,18:04:06,Puchang Saperavi 2016,1,82.0,0.0,0.0,1,0,0,0,0,0
7804,2023-03-09,16:39:52,Cheese & Charcuterie Boards - Addict (Serves 4-6 pax) / Cheese Only,1,99.0,0.0,0.0,1,0,0,0,0,0
7805,2023-03-09,16:24:44,Kew Organic Gin,1,111.0,0.0,0.0,1,0,0,0,0,0
7805,2023-03-09,16:24:44,Chase Hedgerow Elderflower Gin,1,121.0,0.0,0.0,1,0,0,0,0,0
7805,2023-03-09,16:24:44,Chase Pink Grapefruit & Pomelo Gin,1,121.0,0.0,0.0,1,0,0,0,0,0
7806,2023-03-09,14:36:37,Sing Sing Single Malt 18 Years,1,168.0,0.0,0.0,1,0,0,0,0,0
7807,2023-03-09,13:30:55,Ruinart Rosé Champagne,1,192.0,0.0,0.0,1,0,0,0,0,0
7808,2023-03-08,20:25:14,Domaine Henri Delagrange et Fils Bourgogne Hautes-Côtes de Beaune Pinot Noir 2021,1,69.0,0.0,0.0,1,0,0,0,0,0
7808,2023-03-08,20:25:14,Marqués de Vargas Rioja Gran Reserva 2015,1,78.0,0.0,0.0,1,0,0,0,0,0
7809,2023-03-08,20:19:20,Catena Zapata Malbec 2019,1,49.8,0.0,0.0,1,0,0,0,0,0
7809,2023-03-08,20:19:20,FOX Italia Potato & Tortilla Chips - Truffle & Salt Potato Chips,1,6.8,0.0,0.0,1,0,0,0,0,0
7810,2023-03-08,19:03:35,Craggy Range Te Muna Sauvignon Blanc 2022,1,57.0,0.0,0.0,1,0,0,0,0,0
7810,2023-03-08,19:03:35,Glassware,1,5.7,0.0,0.0,1,0,0,0,0,0
7811,2023-03-08,17:37:17,Bollinger Special Cuvee Brut Champagne NV,1,100.0,0.0,0.0,1,0,0,0,0,0
7812,2023-03-08,13:30:49,Spier Signature Chardonnay Pinot Noir Rosé 2022,1,37.0,0.0,0.0,1,0,0,0,0,0
7812,2023-03-08,13:30:49,Glassware,1,3.7,0.0,0.0,1,0,0,0,0,0
7813,2023-03-07,21:10:13,Aurora Cabernet Franc 2017,1,83.0,0.0,0.0,1,0,0,0,0,0
7813,2023-03-07,21:10:13,Recanati Upper Galilee Syrah 2020,1,59.0,0.0,0.0,1,0,0,0,0,0
7814,2023-03-07,20:18:25,Marques de Tomares Rioja Crianza 2019,1,52.0,0.0,0.0,1,0,0,0,0,0
7815,2023-03-07,20:14:18,Kabis Toni Khikhvi Qvevri 2018,1,65.0,0.0,0.0,1,0,0,0,0,0
7815,2023-03-07,20:14:18,Roberto Sarotto Barolo DOCG 2018,1,72.0,0.0,0.0,1,0,0,0,0,0
7815,2023-03-07,20:14:18,Tikves Lepovo Pinot Noir 2016,1,69.0,0.0,0.0,1,0,0,0,0,0
7816,2023-03-07,17:14:16,Kuheiji Coteaux Bourguignons 2019,1,80.0,0.0,0.0,1,0,0,0,0,0
7816,2023-03-07,17:14:16,Chateau Pichon Longueville Comtesse de lalande Reserve Pauillac 2019,1,131.0,0.0,0.0,1,0,0,0,0,0
7817,2023-03-07,13:57:25,Hofkellerei des Fursten von Liechtenstein Hernnbaumgarten 2021,2,62.0,0.0,0.0,1,0,0,0,0,0
7818,2023-03-05,22:34:16,Cantina Giardino Fra Falanghina 2021,1,74.0,14.8,20.0,0,1,0,0,0,0
7818,2023-03-05,22:34:16,Chizay Sekt Traminer 2021,1,50.0,0.0,0.0,1,0,0,0,0,0
7818,2023-03-05,22:34:16,Saicho Sparkling Tea - Jasmine / Single Bottle (200ML),1,11.8,0.0,0.0,1,0,0,0,0,0
7818,2023-03-05,22:34:16,FOX Italia Potato & Tortilla Chips - Sea Salt Potato Chips,1,6.8,0.0,0.0,1,0,0,0,0,0
7818,2023-03-05,22:34:16,Tyrells Chips - Lightly Sea Salted,1,5.9,0.0,0.0,1,0,0,0,0,0
7818,2023-03-05,22:34:16,By the Glass - Beer - R2D2 Lager,2,7.0,0.0,0.0,1,0,0,0,0,0
7818,2023-03-05,22:34:16,By the Glass - Beer - Yuzu Lager,2,8.0,0.0,0.0,1,0,0,0,0,0
7818,2023-03-05,22:34:16,By the Glass - Beer - Cuvée Saison,2,10.0,0.0,0.0,1,0,0,0,0,0
7819,2023-03-05,21:05:44,Champagne Gamet Rive Droite Brut NV,1,79.0,0.0,0.0,1,0,0,0,0,0
7819,2023-03-05,21:05:44,Glassware,1,7.9,0.0,0.0,1,0,0,0,0,0
7820,2023-03-05,21:03:46,By the Glass - Beer - R2D2 Lager,6,7.0,0.0,0.0,1,0,0,0,0,0
7821,2023-03-05,17:18:32,Lolea N°4 Red Sangria,1,28.0,0.0,0.0,1,0,0,0,0,0
7822,2023-03-05,17:16:47,Saicho Sparkling Tea - Hojicha / Single Bottle (200ML),1,11.8,1.18,10.0,0,1,0,0,0,0
7822,2023-03-05,17:16:47,Ollie Hard Seltzer - ORIGINAL,1,8.0,0.8,10.0,0,1,0,0,0,0
7823,2023-03-05,16:03:31,Lingua Franca Estate Chardonnay 2019,2,110.0,0.0,0.0,1,0,0,0,0,0
7824,2023-03-05,15:49:16,Cantina Giardino Na Vino Bianco 2021,1,66.0,0.0,0.0,1,0,0,0,0,0
7824,2023-03-05,15:49:16,Cantina Giardino Fra Falanghina 2021,1,74.0,0.0,0.0,1,0,0,0,0,0
7824,2023-03-05,15:49:16,Weinhof Szemes Glimmer Schiefer Weiss 2020,1,65.0,0.0,0.0,1,0,0,0,0,0
7825,2023-03-05,15:40:45,De Toren Z 2016,1,92.0,0.0,0.0,1,0,0,0,0,0
7825,2023-03-05,15:40:45,Bargylus Grand Vin de Syrie Rouge 2013,1,89.0,0.0,0.0,1,0,0,0,0,0
7826,2023-03-05,14:54:42,Gorghi Tondi Coste A Preola Nero d'Avola Sicilia DOC 2021,1,55.0,0.0,0.0,1,0,0,0,0,0
7827,2023-03-05,14:46:58,Fossa Chocolate Lychee Rose Dark Milk,1,12.8,0.0,0.0,1,0,0,0,0,0
7827,2023-03-05,14:46:58,Fossa Chocolate White Sesame & Seaweed Blond Chocolate,1,12.8,0.0,0.0,1,0,0,0,0,0
7827,2023-03-05,14:46:58,Fossa Chocolate Tomato & Maqaw Pepper Dark Milk Chocolate,1,12.8,0.0,0.0,1,0,0,0,0,0
7827,2023-03-05,14:46:58,Fossa Chocolate Chrysanthemum Tea,1,12.8,0.0,0.0,1,0,0,0,0,0
7827,2023-03-05,14:46:58,Fossa Chocolate CNY - Osmanthus & golden berries dark milk chocolate,1,12.8,0.0,0.0,1,0,0,0,0,0
7828,2023-03-05,14:34:04,Isole e Olena Chianti Classico DOCG 2019,1,67.0,0.0,0.0,1,0,0,0,0,0
7828,2023-03-05,14:34:04,Marques de Tomares Rioja Crianza 2019,1,52.0,0.0,0.0,1,0,0,0,0,0
7829,2023-03-05,14:29:48,Ciù Ciù Lacrima di Morro D'Alba DOC 2020,1,55.0,0.0,0.0,1,0,0,0,0,0
7829,2023-03-05,14:29:48,Damiano Ciolli Silene Cesanese DOC 2019,1,56.0,0.0,0.0,1,0,0,0,0,0
7830,2023-03-05,13:50:13,Castellaro Ypsillon Rosso 2020,1,48.0,0.0,0.0,1,0,0,0,0,0
7831,2023-03-05,00:34:12,Tikves Lepovo Pinot Noir 2016,1,69.0,0.0,0.0,1,0,0,0,0,0
7831,2023-03-05,00:34:12,Bargylus Grand Vin de Syrie Rouge 2013,1,89.0,0.0,0.0,1,0,0,0,0,0
7832,2023-03-05,00:33:02,Château Marsyas Rouge 2014,1,69.0,0.0,0.0,1,0,0,0,0,0
7833,2023-03-05,00:32:13,Tamada Mukuzani 2018,1,48.0,0.0,0.0,1,0,0,0,0,0
7833,2023-03-05,00:32:13,VIK La Piu Belle 2019,1,106.0,0.0,0.0,1,0,0,0,0,0
7833,2023-03-05,00:32:13,Bargylus Grand Vin de Syrie Blanc 2013,1,78.0,0.0,0.0,1,0,0,0,0,0
7834,2023-03-05,00:29:28,Château Marsyas Rouge 2014,1,69.0,0.0,0.0,1,0,0,0,0,0
7834,2023-03-05,00:29:28,Bargylus Grand Vin de Syrie Rouge 2013,1,89.0,0.0,0.0,1,0,0,0,0,0
7835,2023-03-05,00:27:21,Bargylus Grand Vin de Syrie Blanc 2013,1,78.0,0.0,0.0,1,0,0,0,0,0
7836,2023-03-05,00:24:02,Nocturne Rară Neagră 2020,1,65.0,0.0,0.0,1,0,0,0,0,0
7836,2023-03-05,00:24:02,Broc Cellars Trousseau Noir 2021,1,79.0,0.0,0.0,1,0,0,0,0,0
7836,2023-03-05,00:24:02,Cota Pero J’Dero 2020,1,65.0,0.0,0.0,1,0,0,0,0,0
7836,2023-03-05,00:24:02,Tyrells Chips - Lightly Sea Salted,1,5.9,0.0,0.0,1,0,0,0,0,0
7836,2023-03-05,00:24:02,Tyrells Chips - CSea Salt & Sider Vinegar,1,5.9,0.0,0.0,1,0,0,0,0,0
7836,2023-03-05,00:24:02,Glassware,1,22.08,0.0,0.0,1,0,0,0,0,0
7837,2023-03-04,23:53:21,Craft 65 The Clone (DIPA) - Single Can,1,8.0,0.0,0.0,1,0,0,0,0,0
7837,2023-03-04,23:53:21,By the Glass - Beer - R2D2 Lager,1,7.0,0.0,0.0,1,0,0,0,0,0
7838,2023-03-04,20:33:47,Château Marsyas Rouge 2014,1,69.0,0.0,0.0,1,0,0,0,0,0
7839,2023-03-04,20:09:54,Vincent Caillé Muscadet-Sèvre et Maine Sur Lie 2020,1,47.0,0.0,0.0,1,0,0,0,0,0
7840,2023-03-04,19:58:24,Mitolo Angela Shiraz 2019,1,69.0,0.0,0.0,1,0,0,0,0,0
7840,2023-03-04,19:58:24,Haselgrove Catkin Shiraz 2019,1,61.0,0.0,0.0,1,0,0,0,0,0
7841,2023-03-04,18:30:29,"Sartori Valpolicella Classico Superiore Ripasso ""Regolo"" DOC 2019",1,61.0,0.0,0.0,1,0,0,0,0,0
7842,2023-03-04,18:20:25,Mirabeau Dry Gin,1,127.0,0.0,0.0,1,0,0,0,0,0
7843,2023-03-04,17:45:42,Ciù Ciù Rosso Piceno Bacchus DOC 2021,1,42.0,0.0,0.0,1,0,0,0,0,0
7843,2023-03-04,17:45:42,Roqueta Origen The Freaky Wines Tinto 2021,1,39.0,0.0,0.0,1,0,0,0,0,0
7843,2023-03-04,17:45:42,Fossa Chocolate Nanyang Kopi,1,12.8,0.0,0.0,1,0,0,0,0,0
7844,2023-03-04,16:40:40,Love you orange,1,56.0,0.0,0.0,1,0,0,0,0,0
7844,2023-03-04,16:40:40,Copain,1,61.0,0.0,0.0,1,0,0,0,0,0
7845,2023-03-04,15:09:17,Château Marsyas Rouge 2014,1,69.0,0.0,0.0,1,0,0,0,0,0
7845,2023-03-04,15:09:17,Cardone Primaio Puglia IGT Primitivo 2021,1,52.0,0.0,0.0,1,0,0,0,0,0
7846,2023-03-04,14:54:20,Medici Ermete Lambrusco Grasparossa Bocciolo DOC 2021,1,44.0,0.0,0.0,1,0,0,0,0,0
7847,2023-03-04,13:38:25,Hofkellerei des Fursten von Liechtenstein Riesling Reserve 2019,1,75.0,0.0,0.0,1,0,0,0,0,0
7847,2023-03-04,13:38:25,Hofkellerei des Fürsten von Liechtenstein Ried Karlsberg Grüner Veltliner 2019,2,68.0,0.0,0.0,1,0,0,0,0,0
7847,2023-03-04,13:38:25,J.B. Becker Wallufer Berg Bildstock Kabinett 2015,1,64.0,0.0,0.0,1,0,0,0,0,0
7848,2023-03-04,13:31:06,Abbadia Ardenga Capo Borgo IGT 2019,1,52.0,0.0,0.0,1,0,0,0,0,0
7848,2023-03-04,13:31:06,"La Kiuva ""Rouge de Vallee"" Valle d'Aosta 2020",1,51.0,0.0,0.0,1,0,0,0,0,0
7849,2023-03-04,13:20:23,Alves de Sousa Quinta da Gaivosa Porto 10 Year Old Tawny NV,1,80.0,16.0,20.0,0,1,0,0,0,0
7850,2023-03-04,00:39:20,Saicho Sparkling Tea - Jasmine / Single Bottle (750ML),1,34.0,0.0,0.0,1,0,0,0,0,0
7851,2023-03-04,00:28:22,Giuseppe Campagnola Amarone della Valpolicella Classico DOCG 2017,1,92.0,0.0,0.0,1,0,0,0,0,0
7851,2023-03-04,00:28:22,Tyrells Chips - CSea Salt & Sider Vinegar,1,5.9,0.0,0.0,1,0,0,0,0,0
7851,2023-03-04,00:28:22,Glassware,1,9.79,0.0,0.0,1,0,0,0,0,0
7852,2023-03-04,00:10:50,Tussock Jumper Touriga Nacional - Aragonez 2019,3,31.0,0.0,0.0,1,0,0,0,0,0
7852,2023-03-04,00:10:50,Tussock Jumper Zinfandel 2018,3,36.0,0.0,0.0,1,0,0,0,0,0
7853,2023-03-04,00:09:56,Tikves Barovo 2017,1,79.0,0.0,0.0,1,0,0,0,0,0
7853,2023-03-04,00:09:56,Marchesi Gondi Ser Amerigo Toscana IGT 2012,1,78.0,0.0,0.0,1,0,0,0,0,0
7853,2023-03-04,00:09:56,FOX Italia Potato & Tortilla Chips - Rosemary & Salt Potato Chips,1,6.8,0.0,0.0,1,0,0,0,0,0
7854,2023-03-03,22:04:58,The Prisoner Napa Cabernet Sauvignon 2019,1,120.0,0.0,0.0,1,0,0,0,0,0
7854,2023-03-03,22:04:58,Vieux Télégraphe Le Pigeoulet Rouge 2019,1,61.0,0.0,0.0,1,0,0,0,0,0
7854,2023-03-03,22:04:58,Glass,1,18.1,0.0,0.0,1,0,0,0,0,0
7855,2023-03-03,22:00:39,By the Glass - Beer - Cointreau IPA,1,9.0,0.0,0.0,1,0,0,0,0,0
7855,2023-03-03,22:00:39,By the Glass - Beer - Yuzu Lager,1,8.0,0.0,0.0,1,0,0,0,0,0
7855,2023-03-03,22:00:39,Broc Cellars Trousseau Noir 2021,1,79.0,0.0,0.0,1,0,0,0,0,0
7855,2023-03-03,22:00:39,Tyrells Chips - Smoked Paprika,1,5.9,0.0,0.0,1,0,0,0,0,0
7856,2023-03-03,21:28:22,Quinta da Romaneira Tinto Douro 2015,1,79.0,0.0,0.0,1,0,0,0,0,0
7856,2023-03-03,21:28:22,Terroir Sense Fronteres Negre 2019,1,61.0,0.0,0.0,1,0,0,0,0,0
7856,2023-03-03,21:28:22,Glassware,1,14.0,0.0,0.0,1,0,0,0,0,0
7857,2023-03-03,21:15:08,Loveblock Pinot Noir 2020,1,55.0,0.0,0.0,1,0,0,0,0,0
7858,2023-03-03,20:55:11,VC Vicentino Pinot Noir 2019,1,100.0,0.0,0.0,1,0,0,0,0,0
7858,2023-03-03,20:55:11,Harvest Box - Strawberry Milkshake,1,3.2,0.0,0.0,1,0,0,0,0,0
7859,2023-03-03,18:31:27,Gorghi Tondi Dumè Frappato Sicilia DOC 2021,1,58.0,0.0,0.0,1,0,0,0,0,0
7859,2023-03-03,18:31:27,GranMonte Viognier 2020,1,68.0,0.0,0.0,1,0,0,0,0,0
7860,2023-03-03,18:29:56,Isole e Olena Chianti Classico DOCG 2019,1,67.0,0.0,0.0,1,0,0,0,0,0
7861,2023-03-03,18:16:56,Wildeberg Red 2021,1,69.0,0.0,0.0,1,0,0,0,0,0
7862,2023-03-03,18:06:13,Villa Sparina Barbera del Monferrato DOCG 2020,2,45.0,0.0,0.0,1,0,0,0,0,0
7863,2023-03-03,15:37:57,Zenato Ripassa Valpolicella Ripasso DOC Superiore 2018,1,70.0,0.0,0.0,1,0,0,0,0,0
7864,2023-03-02,21:43:57,By the Glass - Beer - Whiskey Stout,1,9.0,0.0,0.0,1,0,0,0,0,0
7864,2023-03-02,21:43:57,By the Glass - Beer - Yuzu Lager,1,8.0,0.0,0.0,1,0,0,0,0,0
7865,2023-03-02,20:21:23,Recanati Reserve Petite Sirah 2018,1,86.0,0.0,0.0,1,0,0,0,0,0
7865,2023-03-02,20:21:23,Recanati Marselan Reserve 2018,1,85.0,0.0,0.0,1,0,0,0,0,0
7866,2023-03-02,19:56:26,Mirabeau Dry Gin,1,127.0,0.0,0.0,1,0,0,0,0,0
7867,2023-03-02,17:17:20,"Anne-Sophie Dubois Fleurie ""L’Alchimiste"" 2021",1,62.0,0.0,0.0,1,0,0,0,0,0
7868,2023-03-02,17:12:39,Adega do Demo Bitoku 2019,1,58.0,0.0,0.0,1,0,0,0,0,0
7869,2023-03-01,22:43:55,Garbole Prosecco Fasol Menin Leonte DOCG NV,1,51.0,0.0,0.0,1,0,0,0,0,0
7869,2023-03-01,22:43:55,Glassware,1,5.1,0.0,0.0,1,0,0,0,0,0
7870,2023-03-01,19:22:54,Chizay Pinot Noir 2018,1,57.0,0.0,0.0,1,0,0,0,0,0
7871,2023-02-28,18:10:59,WILLIE SCAHFEUR AUSLESE 14,4,155.0,0.0,0.0,1,0,0,0,0,0
7872,2023-02-28,17:47:13,Fossa Chocolate White Sesame & Seaweed Blond Chocolate,1,12.8,0.0,0.0,1,0,0,0,0,0
7872,2023-02-28,17:47:13,Mezete Hummus & Breadsticks - Herb,1,4.1,0.0,0.0,1,0,0,0,0,0
7872,2023-02-28,17:47:13,FOX Italia Potato & Tortilla Chips - Rosemary & Salt Potato Chips,1,6.8,0.0,0.0,1,0,0,0,0,0
7873,2023-02-28,14:32:29,Tussock Jumper Travel Edition Sauvignon Blanc 2021,1,34.0,0.0,0.0,1,0,0,0,0,0
7874,2023-02-26,22:07:18,VC Vicentino Touriga Nacional 2018,1,65.0,0.0,0.0,1,0,0,0,0,0
7875,2023-02-26,22:01:09,Oatside,1,5.8,0.87,15.0,0,1,0,0,0,0
7875,2023-02-26,22:01:09,Ollie Hard Seltzer - CITRUS & GINGER,1,8.0,0.0,0.0,1,0,0,0,0,0
7876,2023-02-26,21:27:30,Spier Signature Chenin Blanc 2022,2,37.0,0.0,0.0,1,0,0,0,0,0
7876,2023-02-26,21:27:30,"Lvnae Bosoni Bianco Liguria ""La Bianca"" 2021",2,44.0,0.0,0.0,1,0,0,0,0,0
7876,2023-02-26,21:27:30,"Ciù Ciù Falerio ""Oris"" Organic DOP 2021",2,41.0,0.0,0.0,1,0,0,0,0,0
7876,2023-02-26,21:27:30,Corte Moschina I Tarai 2020,2,44.0,0.0,0.0,1,0,0,0,0,0
7877,2023-02-26,20:08:59,By the Glass - Beer - R2D2 Lager,3,7.0,2.1,3.3333333333333335,0,1,0,0,0,0
7878,2023-02-26,18:57:17,Sachi Soy Wine - 187 ML / Peach Oolong,1,16.0,0.0,0.0,1,0,0,0,0,0
7878,2023-02-26,18:57:17,Craft 65 Cuvee Saison - Single Can,1,7.5,0.0,0.0,1,0,0,0,0,0
7879,2023-02-26,18:52:01,Heaps Normal Non Alcoholic Beer - Another Lager / Single Can,1,7.0,0.0,0.0,1,0,0,0,0,0
7879,2023-02-26,18:52:01,Ollie Hard Seltzer - LYCHEE,1,8.0,0.0,0.0,1,0,0,0,0,0
7879,2023-02-26,18:52:01,Lunae Sparkling Water - Juniper,1,4.8,0.0,0.0,1,0,0,0,0,0
7880,2023-02-26,15:57:36,Willi Schaefer Graacher Himmelreich Riesling Kabinett 2021,7,78.0,0.0,0.0,1,0,0,0,0,0
7880,2023-02-26,15:57:36,Willi Schaefer Graacher Domprobst Riesling Kabinett 2021,4,78.0,0.0,0.0,1,0,0,0,0,0
7880,2023-02-26,15:57:36,Willi Schaefer Wehlener Sonnenuhr Riesling Spatlese 2019,1,108.0,0.0,0.0,1,0,0,0,0,0
7881,2023-02-26,15:44:42,Ca dei Frati I Frati Lugana DOC 2021,1,52.0,0.0,0.0,1,0,0,0,0,0
7881,2023-02-26,15:44:42,Glassware,1,5.2,0.0,0.0,1,0,0,0,0,0
7882,2023-02-26,15:14:42,Ca dei Frati Ronchedone Vino Rosso 2020,1,64.0,0.0,0.0,1,0,0,0,0,0
7883,2023-02-26,13:40:08,"Sartori Rosso delle Venezie ""L'Appassione"" IGT 2019",1,41.0,0.0,0.0,1,0,0,0,0,0
7884,2023-02-26,13:25:04,Roberto Sarotto Barolo DOCG 2018,2,72.0,0.0,0.0,1,0,0,0,0,0
7884,2023-02-26,13:25:04,Jansz Premium Rosé NV,1,59.0,0.0,0.0,1,0,0,0,0,0
7885,2023-02-25,20:15:28,Roberto Sarotto Barbaresco Riserva DOCG 2017,1,75.0,0.0,0.0,1,0,0,0,0,0
7886,2023-02-25,20:02:52,Château Morillon Saint-Émilion Grand Cru 2019,1,59.0,0.0,0.0,1,0,0,0,0,0
7886,2023-02-25,20:02:52,Château Caronne Ste Gemme 2015 Haut-Médoc,1,80.0,0.0,0.0,1,0,0,0,0,0
7886,2023-02-25,20:02:52,Glassware,1,13.9,0.0,0.0,1,0,0,0,0,0
7887,2023-02-25,18:38:23,Craft 65 Sooty Oatmeal Stout (SOS) - Single Can,2,7.5,0.0,0.0,1,0,0,0,0,0
7888,2023-02-25,18:09:39,Kimino Sparkling Juice - Ume,1,5.8,0.0,0.0,1,0,0,0,0,0
7889,2023-02-25,16:57:39,Craggy Range Te Muna Sauvignon Blanc 2022,2,57.0,0.0,0.0,1,0,0,0,0,0
7890,2023-02-25,16:36:51,Saicho Sparkling Tea - Hojicha / Single Bottle (200ML),4,11.8,0.0,0.0,1,0,0,0,0,0
7890,2023-02-25,16:36:51,Chizay Pinot noir,1,54.0,0.0,0.0,1,0,0,0,0,0
7891,2023-02-25,16:17:00,Abrau-Durso Chardonnay 2018,1,70.0,0.0,0.0,1,0,0,0,0,0
7891,2023-02-25,16:17:00,Abrau-Durso Blanc de Blancs Brut d’Or 2018,1,73.0,0.0,0.0,1,0,0,0,0,0
7892,2023-02-25,13:33:09,El Coto Coto de Imaz Rioja Gran Reserva 2016,1,56.0,0.0,0.0,1,0,0,0,0,0
7892,2023-02-25,13:33:09,Azueira O Magnânimo D. João V Reserva Tinto 2019,1,41.0,0.0,0.0,1,0,0,0,0,0
7893,2023-02-25,12:58:21,Marques de Tomares Gran Riserva 2014,1,119.0,0.0,0.0,1,0,0,0,0,0
7894,2023-02-25,12:39:31,Billecart-Salmon Brut Reserve NV,1,99.0,0.0,0.0,1,0,0,0,0,0
7895,2023-02-25,11:56:46,Anatolikos Malagousia Wild White 2020,1,60.0,0.0,0.0,1,0,0,0,0,0
7896,2023-02-25,11:52:04,VIK La Piu Belle Rosé 2019,1,51.0,0.0,0.0,1,0,0,0,0,0
7896,2023-02-25,11:52:04,Saicho Sparkling Tea - Darjeeling / Single Bottle (200ML),1,11.8,0.0,0.0,1,0,0,0,0,0
7896,2023-02-25,11:52:04,Gryphon tea 250ml - Earl grey lavender,1,3.0,0.0,0.0,1,0,0,0,0,0
7897,2023-02-25,11:48:03,Falwasser Crackers - Charcoal,1,9.5,0.0,0.0,1,0,0,0,0,0
7898,2023-02-24,23:59:37,Franklin & Sons Rhubarb Tonic Water with Hibiscus - 4 Bottles,1,11.0,0.0,0.0,1,0,0,0,0,0
7898,2023-02-24,23:59:37,Bodegas Toro Albalá Marques de Poley Palo Cortado,1,63.0,0.0,0.0,1,0,0,0,0,0
7899,2023-02-24,23:37:56,Lakeview Cellars Cabernet Franc Icewine 2017 - 200ml,1,52.0,0.0,0.0,1,0,0,0,0,0
7899,2023-02-24,23:37:56,By the Glass,2,12.0,0.0,0.0,1,0,0,0,0,0
7900,2023-02-24,23:36:25,Feteasca Neagră de Purcari 2019,2,69.0,0.0,0.0,1,0,0,0,0,0
7900,2023-02-24,23:36:25,Budureasca Noble 5 2019,1,66.0,0.0,0.0,1,0,0,0,0,0
7900,2023-02-24,23:36:25,Mezete Hummus & Breadsticks - Roast Pepper,1,4.1,0.0,0.0,1,0,0,0,0,0
7900,2023-02-24,23:36:25,Cheese & Charcuterie Boards - Petit (Serves 1 pax) / Cheese & Charcuterie,1,38.0,0.0,0.0,1,0,0,0,0,0
7900,2023-02-24,23:36:25,Tavola Risotto Chips - Tomato basil,1,6.95,0.0,0.0,1,0,0,0,0,0
7900,2023-02-24,23:36:25,Glassware,1,18.41,0.0,0.0,1,0,0,0,0,0
7901,2023-02-24,20:16:18,Kawaii Shiroi - Mango Milk Liqueur,1,51.0,0.0,0.0,1,0,0,0,0,0
7901,2023-02-24,20:16:18,Kawaii Shiroi - Strawberry Milk Liqueur,1,51.0,0.0,0.0,1,0,0,0,0,0
7901,2023-02-24,20:16:18,Kawaii Shiroi - Chardonnay Milk Liqueur,1,51.0,0.0,0.0,1,0,0,0,0,0
